seed,method,delivered,hops,delay
42,CCR,True,17.0,80.37
42,CCR,True,21.0,108.78
42,CCR,True,39.0,211.08
42,CCR,True,15.0,71.96
42,CCR,True,4.0,15.84
42,CCR,True,29.0,142.25
42,CCR,True,28.0,153.16
42,CCR,True,37.0,173.61
42,CCR,True,20.0,91.42
42,CCR,True,29.0,145.63
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,24.0,120.08
42,CCR,True,34.0,183.45
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,3.0,21.32
42,CCR,True,24.0,128.51
42,CCR,True,31.0,149.66
42,CCR,True,37.0,198.62
42,CCR,True,8.0,48.14
42,CCR,True,21.0,98.17
42,CCR,True,13.0,66.96000000000001
42,CCR,False,inf,0.0
42,CCR,True,16.0,77.47
42,CCR,True,8.0,39.9
42,CCR,True,23.0,112.13
42,CCR,True,25.0,119.89
42,CCR,True,12.0,60.620000000000005
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,21.0,118.21000000000001
42,CCR,True,21.0,95.35000000000001
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,21.0,101.85000000000001
42,CCR,False,inf,0.0
42,CCR,True,30.0,154.6
42,CCR,True,38.0,197.45000000000002
42,CCR,True,8.0,46.019999999999996
42,CCR,True,35.0,164.55
42,CCR,True,25.0,120.49
42,CCR,False,inf,0.0
42,CCR,True,36.0,193.66
42,CCR,True,11.0,65.14
42,CCR,True,2.0,7.49
42,CCR,True,23.0,109.24
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,19.0,92.51
42,CCR,False,inf,0.0
42,CCR,True,23.0,106.0
42,CCR,True,13.0,61.410000000000004
42,CCR,True,13.0,73.0
42,CCR,True,37.0,178.06
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,25.0,120.49
42,CCR,True,30.0,142.88
42,CCR,True,7.0,25.56
42,CCR,False,inf,0.0
42,CCR,True,11.0,53.25
42,CCR,True,5.0,21.64
42,CCR,False,inf,0.0
42,CCR,True,32.0,157.54
42,CCR,True,34.0,163.88
42,CCR,False,inf,0.0
42,CCR,True,26.0,137.48
42,CCR,True,29.0,137.85
42,CCR,True,3.0,20.31
42,CCR,True,22.0,106.79
42,CCR,True,18.0,86.83
42,CCR,True,38.0,203.8
42,CCR,False,inf,0.0
42,CCR,True,37.0,197.61
42,CCR,False,inf,0.0
42,CCR,True,20.0,104.35
42,CCR,False,inf,0.0
42,CCR,True,10.0,39.18
42,CCR,False,inf,0.0
42,CCR,True,10.0,62.78
42,CCR,True,5.0,21.64
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,13.0,66.08
42,CCR,True,25.0,123.43
42,CCR,True,19.0,96.57000000000001
42,CCR,True,1.0,2.65
42,CCR,True,30.0,147.66
42,CCR,True,22.0,116.15
42,CCR,True,23.0,109.79
42,CCR,True,23.0,123.69
42,CCR,False,inf,0.0
42,CCR,True,25.0,116.19
42,CCR,True,21.0,103.12
42,CCR,True,16.0,88.22
42,CCR,False,inf,0.0
42,CCR,True,9.0,59.230000000000004
42,CCR,True,16.0,77.43
42,CCR,True,27.0,128.27
42,CCR,True,30.0,142.34
42,CCR,True,26.0,137.48
42,CCR,False,inf,0.0
42,CCR,True,8.0,42.49
42,CCR,True,15.0,85.19
42,CCR,True,23.0,103.79
42,CCR,True,28.0,138.76
42,CCR,False,inf,0.0
42,CCR,True,24.0,118.25
42,CCR,True,7.0,42.99
42,CCR,True,9.0,43.48
42,CCR,False,inf,0.0
42,CCR,True,15.0,82.95
42,CCR,True,14.0,76.92
42,CCR,True,23.0,113.4
42,CCR,True,20.0,105.17
42,CCR,True,1.0,9.75
42,CCR,True,5.0,41.6
42,CCR,True,1.0,2.4
42,CCR,True,16.0,77.4
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,28.0,155.62
42,CCR,True,34.0,176.12
42,CCR,True,30.0,150.23
42,CCR,False,inf,0.0
42,CCR,True,29.0,141.97
42,CCR,True,33.0,161.72
42,CCR,True,19.0,88.83
42,CCR,True,38.0,188.76
42,CCR,True,20.0,104.08
42,CCR,True,32.0,177.57
42,CCR,True,29.0,147.46
42,CCR,False,inf,0.0
42,CCR,True,33.0,175.42
42,CCR,True,23.0,112.59
42,CCR,True,14.0,71.98
42,CCR,False,inf,0.0
42,CCR,True,2.0,12.83
42,CCR,False,inf,0.0
42,CCR,True,10.0,48.0
42,CCR,True,20.0,97.52
42,CCR,True,31.0,176.07
42,CCR,True,30.0,146.93
42,CCR,False,inf,0.0
42,CCR,True,28.0,138.06
42,CCR,True,13.0,70.7
42,CCR,False,inf,0.0
42,CCR,True,3.0,21.55
42,CCR,True,27.0,134.55
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,35.0,172.4
42,CCR,True,6.0,32.66
42,CCR,True,2.0,12.120000000000001
42,CCR,True,21.0,92.76
42,CCR,True,16.0,93.59
42,CCR,True,39.0,190.7
42,CCR,True,14.0,71.78
42,CCR,True,35.0,163.02
42,CCR,True,28.0,138.35
42,CCR,True,3.0,28.47
42,CCR,True,18.0,88.35
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,22.0,121.87
42,CCR,False,inf,0.0
42,CCR,True,11.0,60.08
42,CCR,True,4.0,23.81
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,17.0,79.32
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,40.0,210.5
42,CCR,False,inf,0.0
42,CCR,True,6.0,31.0
42,CCR,False,inf,0.0
42,CCR,True,33.0,182.41
42,CCR,False,inf,0.0
42,CCR,True,22.0,105.73
42,CCR,True,22.0,116.14
42,CCR,True,16.0,85.02
42,CCR,True,1.0,3.63
42,CCR,False,inf,0.0
42,CCR,True,21.0,103.83
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,7.0,25.02
42,CCR,True,31.0,146.45
42,CCR,True,14.0,80.19
42,CCR,True,30.0,164.03
42,CCR,True,30.0,150.23
42,CCR,True,21.0,95.35000000000001
42,CCR,True,26.0,126.1
42,CCR,True,14.0,71.78
42,CCR,True,13.0,66.05
42,CCR,True,17.0,80.37
42,CCR,True,25.0,120.49
42,CCR,True,36.0,194.81
42,CCR,True,1.0,1.88
42,CCR,True,12.0,60.47
42,CCR,True,13.0,71.86
42,CCR,True,4.0,15.97
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,3.0,17.82
42,CCR,False,inf,0.0
42,CCR,True,2.0,18.96
42,CCR,True,18.0,84.93
42,CCR,True,5.0,27.060000000000002
42,CCR,True,28.0,134.81
42,CCR,True,28.0,136.48
42,CCR,True,2.0,13.84
42,CCR,True,2.0,7.93
42,CCR,True,22.0,121.87
42,CCR,True,27.0,138.15
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,6.0,27.59
42,CCR,False,inf,0.0
42,CCR,True,3.0,15.99
42,CCR,True,21.0,117.36
42,CCR,True,25.0,121.29
42,CCR,True,28.0,153.16
42,CCR,True,7.0,30.78
42,CCR,False,inf,0.0
42,CCR,True,30.0,144.7
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,5.0,17.84
42,CCR,True,2.0,8.11
42,CCR,True,1.0,3.44
42,CCR,True,9.0,49.27
42,CCR,True,9.0,55.31
42,CCR,True,11.0,60.8
42,CCR,True,5.0,21.5
42,CCR,True,8.0,52.59
42,CCR,False,inf,0.0
42,CCR,True,23.0,109.24
42,CCR,True,10.0,45.76
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,29.0,128.2
42,CCR,True,21.0,102.03
42,CCR,True,8.0,39.87
42,CCR,True,19.0,91.68
42,CCR,True,6.0,24.25
42,CCR,True,29.0,139.82
42,CCR,False,inf,0.0
42,CCR,True,9.0,44.59
42,CCR,False,inf,0.0
42,CCR,True,27.0,131.76
42,CCR,True,27.0,127.6
42,CCR,True,26.0,130.99
42,CCR,True,9.0,55.31
42,CCR,True,15.0,77.77
42,CCR,True,11.0,57.58
42,CCR,True,9.0,50.04
42,CCR,True,10.0,61.7
42,CCR,False,inf,0.0
42,CCR,True,9.0,58.97
42,CCR,False,inf,0.0
42,CCR,True,14.0,70.34
42,CCR,True,8.0,33.86
42,CCR,True,26.0,130.61
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,31.0,148.76
42,CCR,True,11.0,60.08
42,CCR,True,1.0,6.74
42,CCR,True,16.0,77.4
42,CCR,True,25.0,125.59
42,CCR,True,2.0,7.65
42,CCR,True,22.0,121.82000000000001
42,CCR,True,1.0,5.67
42,CCR,True,4.0,25.009999999999998
42,CCR,True,2.0,8.11
42,CCR,True,3.0,18.41
42,CCR,True,19.0,95.81
42,CCR,True,24.0,112.33
42,CCR,True,23.0,109.12
42,CCR,False,inf,0.0
42,CCR,True,24.0,124.3
42,CCR,True,10.0,53.4
42,CCR,True,13.0,58.730000000000004
42,CCR,True,31.0,169.76
42,CCR,True,13.0,76.58
42,CCR,True,22.0,113.8
42,CCR,True,31.0,149.39000000000001
42,CCR,True,33.0,159.49
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,18.0,86.85
42,CCR,True,10.0,59.96
42,CCR,True,26.0,130.99
42,CCR,True,30.0,152.42000000000002
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,3.0,13.58
42,CCR,True,30.0,167.22
42,CCR,True,2.0,9.58
42,CCR,False,inf,0.0
42,CCR,True,8.0,39.0
42,CCR,True,12.0,59.85
42,CCR,False,inf,0.0
42,CCR,True,5.0,32.85
42,CCR,True,5.0,28.73
42,CCR,True,26.0,137.48
42,CCR,True,18.0,93.01
42,CCR,True,12.0,61.02
42,CCR,True,14.0,84.79
42,CCR,False,inf,0.0
42,CCR,True,26.0,119.1
42,CCR,True,8.0,41.62
42,CCR,False,inf,0.0
42,CCR,True,19.0,100.42
42,CCR,True,28.0,137.85
42,CCR,True,4.0,18.13
42,CCR,True,4.0,23.61
42,CCR,True,8.0,40.68
42,CCR,True,5.0,26.83
42,CCR,True,16.0,74.04
42,CCR,True,25.0,136.63
42,CCR,True,15.0,78.28
42,CCR,True,11.0,63.87
42,CCR,True,22.0,111.54
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,13.0,63.42
42,CCR,False,inf,0.0
42,CCR,True,28.0,137.88
42,CCR,True,19.0,96.6
42,CCR,True,14.0,67.01
42,CCR,True,9.0,52.31
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,25.0,121.41
42,CCR,False,inf,0.0
42,CCR,True,33.0,162.03
42,CCR,True,37.0,177.61
42,CCR,True,9.0,43.52
42,CCR,True,10.0,59.96
42,CCR,True,3.0,21.08
42,CCR,False,inf,0.0
42,CCR,True,33.0,172.98
42,CCR,True,9.0,53.15
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,36.0,178.33
42,CCR,False,inf,0.0
42,CCR,True,20.0,91.42
42,CCR,True,1.0,3.63
42,CCR,True,25.0,122.94
42,CCR,False,inf,0.0
42,CCR,True,12.0,58.74
42,CCR,True,24.0,115.07000000000001
42,CCR,False,inf,0.0
42,CCR,True,7.0,43.54
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,27.0,146.99
42,CCR,True,18.0,85.05
42,CCR,True,34.0,163.11
42,CCR,True,21.0,101.85000000000001
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,39.0,206.51
42,CCR,False,inf,0.0
42,CCR,True,30.0,150.66
42,CCR,True,37.0,193.06
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,10.0,56.51
42,CCR,True,31.0,148.57
42,CCR,True,18.0,104.21000000000001
42,CCR,True,25.0,125.42
42,CCR,True,13.0,66.05
42,CCR,False,inf,0.0
42,CCR,True,30.0,171.68
42,CCR,True,22.0,122.49
42,CCR,False,inf,0.0
42,CCR,True,27.0,132.87
42,CCR,True,23.0,127.75
42,CCR,True,15.0,85.04
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,19.0,88.26
42,CCR,False,inf,0.0
42,CCR,True,27.0,149.94
42,CCR,True,9.0,43.48
42,CCR,True,4.0,25.240000000000002
42,CCR,True,16.0,70.96000000000001
42,CCR,False,inf,0.0
42,CCR,True,8.0,38.18
42,CCR,True,35.0,164.97
42,CCR,False,inf,0.0
42,CCR,True,28.0,137.3
42,CCR,False,inf,0.0
42,CCR,True,20.0,115.42
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,11.0,58.2
42,CCR,True,1.0,3.86
42,CCR,True,25.0,112.18
42,CCR,False,inf,0.0
42,CCR,True,28.0,137.85
42,CCR,True,18.0,94.63
42,CCR,False,inf,0.0
42,CCR,True,16.0,85.47
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,2.0,19.39
42,CCR,False,inf,0.0
42,CCR,True,28.0,136.26
42,CCR,True,15.0,71.99
42,CCR,True,3.0,14.379999999999999
42,CCR,False,inf,0.0
42,CCR,True,28.0,138.11
42,CCR,True,30.0,147.3
42,CCR,False,inf,0.0
42,CCR,True,12.0,69.38
42,CCR,True,28.0,137.88
42,CCR,False,inf,0.0
42,CCR,True,26.0,127.78
42,CCR,True,15.0,80.03
42,CCR,True,9.0,35.32
42,CCR,True,40.0,196.62
42,CCR,True,8.0,34.87
42,CCR,True,29.0,139.82
42,CCR,True,9.0,40.67
42,CCR,False,inf,0.0
42,CCR,True,38.0,185.02
42,CCR,True,16.0,81.15
42,CCR,True,6.0,21.65
42,CCR,False,inf,0.0
42,CCR,True,23.0,123.69
42,CCR,True,34.0,163.11
42,CCR,True,38.0,183.98
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,15.0,75.74
42,CCR,True,1.0,8.23
42,CCR,False,inf,0.0
42,CCR,True,2.0,19.39
42,CCR,True,21.0,102.17
42,CCR,True,7.0,26.65
42,CCR,True,12.0,61.74
42,CCR,True,20.0,100.1
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,14.0,76.03
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,31.0,159.58
42,CCR,False,inf,0.0
42,CCR,True,20.0,96.78
42,CCR,False,inf,0.0
42,CCR,True,28.0,153.68
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,29.0,159.83
42,CCR,True,4.0,15.84
42,CCR,True,11.0,58.18
42,CCR,True,17.0,87.72
42,CCR,True,32.0,153.28
42,CCR,True,32.0,156.14000000000001
42,CCR,True,2.0,6.66
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,9.0,56.57
42,CCR,True,36.0,172.47
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,8.0,29.29
42,CCR,False,inf,0.0
42,CCR,True,38.0,180.02
42,CCR,True,4.0,30.380000000000003
42,CCR,False,inf,0.0
42,CCR,True,1.0,5.46
42,CCR,True,24.0,113.47
42,CCR,True,17.0,94.99
42,CCR,True,27.0,132.82
42,CCR,True,16.0,86.88
42,CCR,True,3.0,21.08
42,CCR,False,inf,0.0
42,CCR,True,20.0,99.36
42,CCR,False,inf,0.0
42,CCR,True,34.0,163.63
42,CCR,True,30.0,166.22
42,CCR,True,2.0,12.46
42,CCR,False,inf,0.0
42,CCR,True,20.0,100.1
42,CCR,False,inf,0.0
42,CCR,True,7.0,38.35
42,CCR,True,11.0,58.2
42,CCR,True,1.0,3.63
42,CCR,True,17.0,83.25
42,CCR,True,23.0,115.47
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,22.0,121.29
42,CCR,True,22.0,108.26
42,CCR,True,3.0,11.280000000000001
42,CCR,True,11.0,55.25
42,CCR,False,inf,0.0
42,CCR,True,4.0,34.79
42,CCR,True,21.0,96.76
42,CCR,True,1.0,1.69
42,CCR,False,inf,0.0
42,CCR,True,2.0,7.65
42,CCR,True,15.0,80.97
42,CCR,True,4.0,22.77
42,CCR,True,1.0,1.23
42,CCR,True,13.0,64.61
42,CCR,True,6.0,35.49
42,CCR,False,inf,0.0
42,CCR,True,18.0,96.42
42,CCR,True,19.0,96.05
42,CCR,True,39.0,190.7
42,CCR,True,25.0,131.5
42,CCR,True,5.0,21.87
42,CCR,True,26.0,127.19
42,CCR,True,18.0,88.35
42,CCR,True,18.0,92.31
42,CCR,False,inf,0.0
42,CCR,True,25.0,125.31
42,CCR,True,12.0,55.72
42,CCR,True,14.0,70.12
42,CCR,True,8.0,33.86
42,CCR,True,13.0,69.02
42,CCR,True,18.0,89.75
42,CCR,True,20.0,99.41
42,CCR,True,34.0,163.69
42,CCR,False,inf,0.0
42,CCR,True,34.0,182.16
42,CCR,True,12.0,61.02
42,CCR,False,inf,0.0
42,CCR,True,2.0,17.509999999999998
42,CCR,False,inf,0.0
42,CCR,True,14.0,82.64
42,CCR,True,29.0,136.46
42,CCR,True,17.0,83.25
42,CCR,True,23.0,117.3
42,CCR,True,20.0,115.42
42,CCR,True,2.0,8.52
42,CCR,True,28.0,156.33
42,CCR,True,18.0,96.42
42,CCR,True,6.0,22.62
42,CCR,True,7.0,44.16
42,CCR,False,inf,0.0
42,CCR,True,28.0,139.15
42,CCR,False,inf,0.0
42,CCR,True,28.0,138.76
42,CCR,True,21.0,115.08
42,CCR,True,3.0,14.42
42,CCR,True,30.0,171.11
42,CCR,False,inf,0.0
42,CCR,True,2.0,12.31
42,CCR,True,13.0,74.12
42,CCR,True,24.0,115.07000000000001
42,CCR,False,inf,0.0
42,CCR,True,21.0,102.97
42,CCR,True,3.0,21.32
42,CCR,True,8.0,40.47
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,16.0,79.4
42,CCR,True,35.0,184.01
42,CCR,False,inf,0.0
42,CCR,True,25.0,129.24
42,CCR,True,7.0,37.61
42,CCR,True,6.0,32.66
42,CCR,False,inf,0.0
42,CCR,True,24.0,118.25
42,CCR,False,inf,0.0
42,CCR,True,32.0,154.46
42,CCR,True,17.0,86.69
42,CCR,True,4.0,20.79
42,CCR,False,inf,0.0
42,CCR,True,22.0,108.0
42,CCR,False,inf,0.0
42,CCR,True,12.0,67.91
42,CCR,True,25.0,125.42
42,CCR,True,12.0,66.1
42,CCR,False,inf,0.0
42,CCR,True,11.0,55.18
42,CCR,True,29.0,138.67000000000002
42,CCR,True,33.0,171.81
42,CCR,False,inf,0.0
42,CCR,True,6.0,44.66
42,CCR,True,2.0,11.52
42,CCR,True,25.0,131.07
42,CCR,True,5.0,24.81
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,3.0,13.71
42,CCR,True,11.0,65.14
42,CCR,False,inf,0.0
42,CCR,True,15.0,74.29
42,CCR,True,11.0,57.58
42,CCR,True,27.0,121.74
42,CCR,True,19.0,91.37
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,24.0,115.85
42,CCR,True,34.0,183.45
42,CCR,True,26.0,137.48
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,9.0,47.96
42,CCR,True,34.0,168.47
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,16.0,77.18
42,CCR,True,7.0,37.61
42,CCR,False,inf,0.0
42,CCR,True,13.0,63.300000000000004
42,CCR,True,18.0,87.59
42,CCR,False,inf,0.0
42,CCR,True,18.0,103.44
42,CCR,True,5.0,30.59
42,CCR,True,4.0,23.32
42,CCR,True,21.0,104.07000000000001
42,CCR,True,21.0,109.46000000000001
42,CCR,True,19.0,104.64
42,CCR,True,1.0,1.59
42,CCR,True,2.0,12.31
42,CCR,True,14.0,75.48
42,CCR,True,24.0,119.73
42,CCR,False,inf,0.0
42,CCR,True,2.0,12.02
42,CCR,False,inf,0.0
42,CCR,True,15.0,85.04
42,CCR,True,11.0,50.61
42,CCR,True,13.0,58.36
42,CCR,True,10.0,53.83
42,CCR,False,inf,0.0
42,CCR,True,13.0,63.660000000000004
42,CCR,True,23.0,124.51
42,CCR,True,22.0,113.58
42,CCR,True,12.0,73.79
42,CCR,True,15.0,85.32000000000001
42,CCR,True,19.0,97.7
42,CCR,True,15.0,71.52
42,CCR,True,4.0,20.79
42,CCR,True,20.0,97.94
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,3.0,11.88
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,22.0,106.53
42,CCR,True,36.0,172.47
42,CCR,False,inf,0.0
42,CCR,True,26.0,118.79
42,CCR,True,29.0,143.07
42,CCR,True,32.0,154.46
42,CCR,False,inf,0.0
42,CCR,True,15.0,80.03
42,CCR,True,5.0,31.83
42,CCR,True,11.0,55.25
42,CCR,True,31.0,147.3
42,CCR,True,19.0,87.4
42,CCR,True,17.0,80.08
42,CCR,True,25.0,134.81
42,CCR,True,27.0,121.74
42,CCR,True,21.0,102.03
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,27.0,131.51
42,CCR,False,inf,0.0
42,CCR,True,19.0,96.77
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,20.0,99.39
42,CCR,True,28.0,132.25
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,11.0,57.97
42,CCR,True,14.0,72.73
42,CCR,True,28.0,132.25
42,CCR,True,6.0,32.66
42,CCR,False,inf,0.0
42,CCR,True,31.0,149.39000000000001
42,CCR,True,17.0,94.96000000000001
42,CCR,True,5.0,24.02
42,CCR,True,5.0,25.75
42,CCR,True,21.0,100.55
42,CCR,True,31.0,153.28
42,CCR,True,32.0,169.45
42,CCR,True,27.0,135.47
42,CCR,True,3.0,13.58
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,1.0,2.68
42,CCR,True,33.0,172.98
42,CCR,True,17.0,81.39
42,CCR,True,4.0,17.06
42,CCR,True,14.0,73.17
42,CCR,True,21.0,102.17
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,8.0,49.83
42,CCR,True,37.0,191.12
42,CCR,True,19.0,96.05
42,CCR,True,13.0,62.57
42,CCR,True,38.0,180.66
42,CCR,False,inf,0.0
42,CCR,True,13.0,70.18
42,CCR,True,23.0,116.09
42,CCR,False,inf,0.0
42,CCR,True,4.0,25.240000000000002
42,CCR,False,inf,0.0
42,CCR,True,18.0,87.60000000000001
42,CCR,False,inf,0.0
42,CCR,True,5.0,23.740000000000002
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,33.0,158.81
42,CCR,True,27.0,131.51
42,CCR,True,34.0,163.88
42,CCR,True,23.0,115.8
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,19.0,108.21000000000001
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,3.0,18.93
42,CCR,True,4.0,30.380000000000003
42,CCR,True,38.0,203.8
42,CCR,False,inf,0.0
42,CCR,True,5.0,24.78
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,13.0,63.300000000000004
42,CCR,False,inf,0.0
42,CCR,True,33.0,174.86
42,CCR,True,32.0,158.12
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,27.0,131.18
42,CCR,True,12.0,62.49
42,CCR,True,30.0,171.68
42,CCR,True,24.0,113.47
42,CCR,True,14.0,73.89
42,CCR,True,29.0,136.46
42,CCR,False,inf,0.0
42,CCR,True,16.0,87.72
42,CCR,True,16.0,80.07000000000001
42,CCR,True,30.0,146.98
42,CCR,True,4.0,15.43
42,CCR,False,inf,0.0
42,CCR,True,31.0,148.85
42,CCR,True,15.0,83.45
42,CCR,True,16.0,75.58
42,CCR,True,18.0,85.01
42,CCR,True,29.0,148.02
42,CCR,True,28.0,136.48
42,CCR,True,8.0,39.0
42,CCR,False,inf,0.0
42,CCR,True,29.0,142.06
42,CCR,True,8.0,29.29
42,CCR,False,inf,0.0
42,CCR,True,14.0,77.93
42,CCR,True,2.0,8.65
42,CCR,True,18.0,94.91
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,22.0,118.99
42,CCR,False,inf,0.0
42,CCR,True,16.0,75.58
42,CCR,True,15.0,82.36
42,CCR,True,16.0,88.22
42,CCR,False,inf,0.0
42,CCR,True,16.0,76.52
42,CCR,True,36.0,182.96
42,CCR,True,10.0,53.480000000000004
42,CCR,True,24.0,120.6
42,CCR,True,4.0,25.009999999999998
42,CCR,True,21.0,118.21000000000001
42,CCR,True,2.0,8.65
42,CCR,True,5.0,19.39
42,CCR,True,20.0,97.94
42,CCR,True,21.0,105.3
42,CCR,True,37.0,197.61
42,CCR,True,35.0,189.67000000000002
42,CCR,False,inf,0.0
42,CCR,True,23.0,115.47
42,CCR,False,inf,0.0
42,CCR,True,26.0,126.1
42,CCR,True,5.0,26.83
42,CCR,True,36.0,174.24
42,CCR,True,23.0,121.52
42,CCR,True,13.0,71.21000000000001
42,CCR,False,inf,0.0
42,CCR,True,25.0,121.29
42,CCR,True,1.0,9.3
42,CCR,True,29.0,132.09
42,CCR,True,30.0,143.9
42,CCR,True,22.0,121.82000000000001
42,CCR,True,23.0,117.3
42,CCR,False,inf,0.0
42,CCR,True,25.0,122.49
42,CCR,True,23.0,127.75
42,CCR,False,inf,0.0
42,CCR,True,1.0,2.8
42,CCR,True,6.0,21.65
42,CCR,True,3.0,14.870000000000001
42,CCR,True,7.0,45.25
42,CCR,True,16.0,73.82000000000001
42,CCR,False,inf,0.0
42,CCR,True,9.0,40.67
42,CCR,False,inf,0.0
42,CCR,True,37.0,201.19
42,CCR,True,32.0,149.5
42,CCR,True,31.0,149.57
42,CCR,True,38.0,195.97
42,CCR,False,inf,0.0
42,CCR,True,20.0,92.76
42,CCR,False,inf,0.0
42,CCR,True,34.0,163.4
42,CCR,True,24.0,112.33
42,CCR,True,16.0,86.7
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,27.0,121.74
42,CCR,True,8.0,41.62
42,CCR,False,inf,0.0
42,CCR,True,27.0,134.55
42,CCR,True,32.0,169.45
42,CCR,True,37.0,198.62
42,CCR,True,5.0,23.19
42,CCR,False,inf,0.0
42,CCR,False,inf,0.0
42,CCR,True,16.0,76.64
42,CCR,False,inf,0.0
42,CCR,True,3.0,19.61
42,CCR,True,4.0,23.81
42,CCR,True,2.0,14.0
42,CCR,True,3.0,11.280000000000001
42,CCR,True,10.0,52.53
42,CCR,True,26.0,129.63
42,CCR,True,24.0,124.3
42,CCR,True,23.0,109.79
42,CCR,False,inf,0.0
42,CCR,True,16.0,79.4
42,CCR,True,16.0,86.88
42,CCR,True,3.0,16.27
42,CCR,True,22.0,108.0
7,BCR,True,29.0,166.10999999999999
